pais_id,pais,provincia_id,provincia,departamento_id,departamento,prov_depto,año,mes,modelo,actividad,referencia,margen_bruto_($/ha),resultado_neto_($/ha),ingreso_neto_($/ha),gastos_directos_($/ha),costos_indirectos_($/ha),eficiencia_stock_(%),producción_(kg/ha),destete_(%),carga_(kg/ha),,,
32,Argentina,14,Cordoba,161,Tercero Arriba,14161,2016,8,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2385,1180,3896,1511,1205,38,157,65,416,,,
32,Argentina,14,Cordoba,182,Union,14182,2016,8,centro cordoba sur,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2385,1180,3896,1511,1205,38,157,65,416,,,
32,Argentina,22,Chaco,105,9 De Julio,22105,2016,8,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,788,408,1091,303,380,24,46,60,195,,,
32,Argentina,22,Chaco,28,Chacabuco,22028,2016,8,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,788,408,1091,303,380,24,46,60,195,,,
32,Argentina,22,Chaco,49,General Belgrano,22049,2016,8,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,788,408,1091,303,380,24,46,60,195,,,
32,Argentina,22,Chaco,119,Presidencia De La Plaza,22119,2016,8,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,788,408,1091,303,380,24,46,60,195,,,
32,Argentina,22,Chaco,140,San Fernando,22140,2016,8,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,788,408,1091,303,380,24,46,60,195,,,
32,Argentina,22,Chaco,154,Sargento Cabral,22154,2016,8,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,788,408,1091,303,380,24,46,60,195,,,
32,Argentina,22,Chaco,161,Tapenaga,22161,2016,8,chaco humedo,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,788,408,1091,303,380,24,46,60,195,,,
32,Argentina,22,Chaco,126,1 De Mayo,22126,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,36,12 De Octubre,22036,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,39,2 De Abril,22039,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,168,25 De Mayo,22168,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,14,Bermejo,22014,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,21,Comandante Fernandez,22021,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,43,Fray Justo Santa Maria De Oro,22043,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,56,General Donovan,22056,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,70,Independencia,22070,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,77,Libertad,22077,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,84,Libertador General San Martin,22084,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,91,Maipu,22091,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,98,Mayor Luis J Fontana,22098,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,112,O'Higgins,22112,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,133,Quitilipi,22133,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,147,San Lorenzo,22147,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,34,Formosa,14,Formosa,34014,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,34,Formosa,21,Laishi,34021,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,34,Formosa,42,Pilagas,34042,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,34,Formosa,49,Pilcomayo,34049,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,34,Formosa,56,Pirane,34056,2016,8,chaco-formosa este,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,563,218,694,131,345,23,28,60,122,,,
32,Argentina,22,Chaco,7,Almirante Brown,22007,2016,8,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,367,111,470,103,256,22,19,60,85,,,
32,Argentina,22,Chaco,63,General Guemes,22063,2016,8,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,367,111,470,103,256,22,19,60,85,,,
32,Argentina,34,Formosa,7,Bermejo,34007,2016,8,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,367,111,470,103,256,22,19,60,85,,,
32,Argentina,34,Formosa,35,Patiño,34035,2016,8,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,367,111,470,103,256,22,19,60,85,,,
32,Argentina,34,Formosa,63,Ramon Lista,34063,2016,8,chaco-formosa oeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,367,111,470,103,256,22,19,60,85,,,
32,Argentina,14,Cordoba,7,Calamuchita,14007,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,14,Capital,14014,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,21,Colon,14021,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,28,Cruz Del Eje,14028,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,49,Ischilin,14049,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,70,Minas,14070,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,77,Pocho,14077,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,91,Punilla,14091,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,112,Rio Seco,14112,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,126,San Alberto,14126,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,133,San Javier,14133,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,147,Santa Maria,14147,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,154,Sobremonte,14154,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,168,Totoral,14168,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,14,Cordoba,175,Tulumba,14175,2016,8,cordoba norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,570,216,685,114,354,29,30,65,103,,,
32,Argentina,18,Corrientes,7,Bella Vista,18007,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,21,Capital,18021,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,28,Concepcion,18028,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,42,Empedrado,18042,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,63,General Paz,18063,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,70,Goya,18070,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,84,Ituzaingo,18084,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,112,Monte Caseros,18112,2016,8,corrientes centro sur,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1328,1119,1577,249,209,29,63,67,215,,,
32,Argentina,18,Corrientes,119,Paso De Los Libres,18119,2016,8,corrientes nor-este,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,502,336,693,191,166,20,29,50,144,,,
32,Argentina,18,Corrientes,126,Saladas,18126,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,140,San Luis Del Palmar,18140,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,154,San Miguel,18154,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,18,Corrientes,161,San Roque,18161,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,82,Santa Fe,49,General Obligado,82049,2016,8,corrientes noroeste,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,842,503,1013,171,340,21,43,60,205,,,
32,Argentina,6,Buenos Aires,854,25 De Mayo,6854,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,14,Adolfo Gonzales Chaves,6014,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,42,Ayacucho,6042,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,49,Azul,6049,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,119,Brandsen,6119,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,134,Cañuelas,6134,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,168,Castelli,6168,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,217,Chascomus,6217,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,238,Dolores,6238,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,287,General Alvear,6287,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,301,General Belgrano,6301,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,308,General Guido,6308,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,322,General Lamadrid,6322,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,329,General Las Heras,6329,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,336,General Lavalle,6336,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,315,General Juan Madariaga,6315,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,343,General Paz,6343,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,441,La Plata,6441,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,448,Laprida,6448,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,455,Las Flores,6455,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,483,Lobos,6483,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,505,Magdalena,6505,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,511,Maipu,6511,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,518,Mar Chiquita,6518,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,525,Marcos Paz,6525,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,547,Monte,6547,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,574,Navarro,6574,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,595,Olavarria,6595,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,630,Pila,6630,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,655,Punta Indio,6655,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,672,Rauch,6672,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,693,Roque Perez,6693,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,707,Saladillo,6707,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,778,San Vicente,6778,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,798,Tapalque,6798,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,6,Buenos Aires,812,Tordillo,6812,2016,8,cuenca del salado,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2203,1427,2466,262,777,31,92,72,293,,,
32,Argentina,30,Entre Rios,15,Concordia,30015,2016,8,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1355,846,1603,247,509,30,67,67,227,,,
32,Argentina,30,Entre Rios,28,Federacion,30028,2016,8,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1355,846,1603,247,509,30,67,67,227,,,
32,Argentina,30,Entre Rios,35,Federal,30035,2016,8,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1355,846,1603,247,509,30,67,67,227,,,
32,Argentina,30,Entre Rios,42,Feliciano,30042,2016,8,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1355,846,1603,247,509,30,67,67,227,,,
32,Argentina,30,Entre Rios,70,La Paz,30070,2016,8,entre rios norte,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1355,846,1603,247,509,30,67,67,227,,,
32,Argentina,30,Entre Rios,8,Colon,30008,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,21,Diamante,30021,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,49,Gualeguay,30049,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,56,Gualeguaychu,30056,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,77,Nogoya,30077,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,84,Parana,30084,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,88,San Salvador,30088,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,91,Tala,30091,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,98,Uruguay,30098,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,105,Victoria,30105,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,113,Villaguay,30113,2016,8,entre rios sw,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,2171,495,5237,3066,1676,59,284,-99999,482,,,
32,Argentina,30,Entre Rios,63,Islas Del Ibicuy,30063,2016,8,islas de entre rios 1,invernada,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,698,462,1067,369,236,39,51,-99999,132,,,
32,Argentina,42,La Pampa,14,Caleu Caleu,42014,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,42,La Pampa,49,Chalileo,42049,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,42,La Pampa,42,Curaco,42042,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,42,La Pampa,77,Hucal,42077,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,42,La Pampa,84,Lihuel Calel,42084,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,42,La Pampa,91,Limay Mahuida,42091,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,42,La Pampa,154,Utracan,42154,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,74,San Luis,7,Ayacucho,74007,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,74,San Luis,14,Belgrano,74014,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,74,San Luis,49,Junin,74049,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,74,San Luis,63,Libertador General San Martin,74063,2016,8,la pampa-san luis arida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,357,237,419,63,120,29,17,65,59,,,
32,Argentina,42,La Pampa,70,Guatrache,42070,2016,8,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,656,473,879,223,184,31,34,70,109,,,
32,Argentina,42,La Pampa,98,Loventue,42098,2016,8,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,656,473,879,223,184,31,34,70,109,,,
32,Argentina,42,La Pampa,140,Toay,42140,2016,8,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,656,473,879,223,184,31,34,70,109,,,
32,Argentina,74,San Luis,28,Chacabuco,74028,2016,8,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,656,473,879,223,184,31,34,70,109,,,
32,Argentina,74,San Luis,21,Coronel Pringles,74021,2016,8,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,656,473,879,223,184,31,34,70,109,,,
32,Argentina,74,San Luis,56,La Capital,74056,2016,8,la pampa-san luis semiarida,cria,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,656,473,879,223,184,31,34,70,109,,,
32,Argentina,6,Buenos Aires,7,Adolfo Alsina,6007,2016,8,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1178,895,1648,470,283,35,65,75,186,,,
32,Argentina,6,Buenos Aires,154,Carlos Tejedor,6154,2016,8,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1178,895,1648,470,283,35,65,75,186,,,
32,Argentina,6,Buenos Aires,392,General Villegas,6392,2016,8,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1178,895,1648,470,283,35,65,75,186,,,
32,Argentina,6,Buenos Aires,399,Guamini,6399,2016,8,pampeana subhumeda,ciclo completo,http://www.agroindustria.gob.ar/sitio/areas/bovinos/modelos/,1178,895,1648,470,283,35,65,75,186,,,
